creatorLabel,datebirth,datedeath,placebirthLabel,coord,lat_long,placedeathLabel,coord_2,lat_long_2
Elena Anguissola,1532-01-01T00:00:00Z,1584-01-01T00:00:00Z,Crémone,Point(10.033333333 45.133333333),"45.133333333333, 10.033333333333",Mantoue,,"45.156388888889, 10.791111111111"
Alfonso Franco,1466-01-01T00:00:00Z,1523-01-01T00:00:00Z,Messine,Point(15.55 38.183333333),"38.183333333333, 15.55",Messine,,"38.183333333333, 15.55"
Antonio Leonelli,1438-01-01T00:00:00Z,1525-01-01T00:00:00Z,Crevalcore,Point(11.15 44.716666666),"44.716666666667, 11.15",Bologne,,"44.493888888889, 11.342777777778"
Wilhelm Stetter,1487-01-01T00:00:00Z,1552-01-01T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),"48.573333333333, 7.7522222222222",Strasbourg,,"48.573333333333, 7.7522222222222"
Joan Gascó,1480-01-01T00:00:00Z,1529-01-01T00:00:00Z,Tafalla,Point(-1.673611111 42.528888888),"42.528888888889, -1.6736111111111",Vic,,"41.931111111111, 2.2558333333333"
François Bréa,1495-01-01T00:00:00Z,1562-01-01T00:00:00Z,Nice,Point(7.268333333 43.701944444),"43.701944444444, 7.2683333333333",Nice,,"43.701944444444, 7.2683333333333"
Jacopo Ripanda,1401-01-01T00:00:00Z,1516-01-01T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Rome,,"41.893055555556, 12.482777777778"
Abraham de Ryckere,1566-01-01T00:00:00Z,1599-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Jan Wellens de Cock,1480-01-01T00:00:00Z,1527-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.154444444444, 4.4947222222222",Anvers,,"51.216666666667, 4.4"
Jan Wellens de Cock,1480-01-01T00:00:00Z,1527-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.15274, 4.4836",Anvers,,"51.216666666667, 4.4"
Bernardino Lanino,1512-01-01T00:00:00Z,1583-01-01T00:00:00Z,Mortara,Point(8.75 45.25),"45.25, 8.75",Verceil,,"45.316666666667, 8.4166666666667"
Jan van den Dale,1460-01-01T00:00:00Z,1522-01-01T00:00:00Z,Diest,Point(5.0514 50.9847),"50.9847, 5.0514",Bruxelles,,"50.846666666667, 4.3525"
Jacopino del Conte,1510-01-01T00:00:00Z,1598-01-09T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Rome,,"41.893055555556, 12.482777777778"
Benedetto Caliari,1538-01-01T00:00:00Z,1598-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Venise,,"45.439722222222, 12.331944444444"
Maso da San Friano,1531-01-01T00:00:00Z,1571-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Girolamo di Benvenuto,1470-01-01T00:00:00Z,1524-01-01T00:00:00Z,Sienne,Point(11.331388888 43.318333333),"43.318333333333, 11.331388888889",Sienne,,"43.318333333333, 11.331388888889"
Giuseppe Valeriano,1526-01-01T00:00:00Z,1596-01-01T00:00:00Z,L'Aquila,Point(13.391991666 42.354008333),"42.354008333333, 13.391991666667",Naples,,"40.833333333333, 14.25"
Alejo Fernández,1475-01-01T00:00:00Z,1545-01-01T00:00:00Z,Cordoue,Point(-4.766666666 37.883333333),"37.883333333333, -4.7666666666667",Séville,,"37.383333333333, -5.9833333333333"
Andrea Piccinelli,1487-01-01T00:00:00Z,1525-01-01T00:00:00Z,Sienne,Point(11.331388888 43.318333333),"43.318333333333, 11.331388888889",Florence,,"43.771388888889, 11.254166666667"
Andrea di Cosimo,1478-01-01T00:00:00Z,1548-05-12T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Evangelista da Pian di Meleto,1458-01-01T00:00:00Z,1549-01-18T00:00:00Z,Piandimeleto,Point(12.412783333 43.7242),"43.7242, 12.412783333333",Urbino,,"43.725238888889, 12.6372"
Cesare Turco,1510-01-01T00:00:00Z,1560-01-01T00:00:00Z,Ischitella,Point(15.9 41.9),"41.90434, 15.89945",Naples,,"40.833333333333, 14.25"
Cesare Turco,1510-01-01T00:00:00Z,1560-01-01T00:00:00Z,Ischitella,Point(15.9 41.9),"41.9, 15.9",Naples,,"40.833333333333, 14.25"
Domenico del Barbieri,1506-01-01T00:00:00Z,1570-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Troyes,,"48.298888888889, 4.0780555555556"
Jacopo Loschi,1425-01-01T00:00:00Z,1504-01-01T00:00:00Z,Parme,Point(10.328 44.801472222),"44.801472222222, 10.328",Carpi,,"44.78237, 10.8777"
Jacopo Loschi,1425-01-01T00:00:00Z,1504-01-01T00:00:00Z,Parme,Point(10.328 44.801472222),"44.801472222222, 10.328",Carpi,,"44.783333333333, 10.885"
Jan Swart,1490-01-01T00:00:00Z,1553-01-01T00:00:00Z,Groningue,Point(6.55 53.216666666),"53.216666666667, 6.55",Anvers,,"51.216666666667, 4.4"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.016666666667, 4.7166666666667",Gouda,,"52.016666666667, 4.7166666666667"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.01917, 4.7079",Gouda,,"52.016666666667, 4.7166666666667"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.016666666667, 4.7166666666667",Gouda,,"52.01917, 4.7079"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.716666666 52.016666666),"52.01917, 4.7079",Gouda,,"52.01917, 4.7079"
Raffaellino del Colle,1490-01-01T00:00:00Z,1566-11-17T00:00:00Z,Sansepolcro,Point(12.143888888 43.575555555),"43.575555555556, 12.143888888889",Sansepolcro,,"43.575555555556, 12.143888888889"
Lorenzo Leonbruno,1480-03-10T00:00:00Z,1537-01-01T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Mantoue,,"45.156388888889, 10.791111111111"
Luis de Vargas,1502-01-01T00:00:00Z,1567-01-01T00:00:00Z,Almendralejo,Point(-6.409166666 38.683055555),"38.683055555556, -6.4091666666667",Séville,,"37.383333333333, -5.9833333333333"
Girolamo da Carpi,1501-01-01T00:00:00Z,1556-08-01T00:00:00Z,Ferrare,Point(11.619865 44.835297),"44.835297, 11.619865",Ferrare,,"44.835297, 11.619865"
Friedrich Pacher,1435-01-01T00:00:00Z,1508-01-01T00:00:00Z,Neustift,Point(11.652077 46.740469),"46.740469, 11.652077",Brunico,,"46.79942, 11.93429"
Francesco Bonsignori,1460-01-01T00:00:00Z,1519-07-02T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Caldiero,,"45.416666666667, 11.183333333333"
Ulrich Apt,1460-01-01T00:00:00Z,1532-03-11T00:00:00Z,Augsbourg,Point(10.898333333 48.371666666),"48.371666666667, 10.898333333333",Augsbourg,,"48.371666666667, 10.898333333333"
Jan Mertens le Jeune,1470-01-01T00:00:00Z,1527-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
John White,1540-01-01T00:00:00Z,1593-01-01T00:00:00Z,Londres,Point(-0.1275 51.507222222),"51.507222222222, -0.1275",comté de Cork,,"51.966666666667, -8.5833333333333"
Maestro dell'Annunciazione Gardner,1445-01-01T00:00:00Z,1508-01-01T00:00:00Z,Amelia,Point(12.416666666 42.55),"42.55, 12.416666666667",Florence,,"43.771388888889, 11.254166666667"
Andrea Bellunello,1440-01-01T00:00:00Z,1506-01-01T00:00:00Z,Belluno,Point(12.215561111 46.140830555),"46.140830555556, 12.215561111111",San Vito al Tagliamento,,"45.915277777778, 12.855555555556"
Jehan Perréal,1450-01-01T00:00:00Z,1530-01-01T00:00:00Z,Paris,Point(2.351827777 48.856577777),"48.856577777778, 2.3518277777778",Paris,,"48.856577777778, 2.3518277777778"
Bernard Salomon,1506-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lyon,Point(4.841388888 45.758888888),"45.758888888889, 4.8413888888889",Lyon,,"45.758888888889, 4.8413888888889"
Tang Yin,1470-04-06T00:00:00Z,1524-01-07T00:00:00Z,Suzhou,Point(120.61642 31.30401),"31.30401, 120.61642",Suzhou,,"31.30401, 120.61642"
Antonio del Massaro,1450-01-01T00:00:00Z,1516-01-01T00:00:00Z,Viterbe,Point(12.104166666 42.418611111),"42.418611111111, 12.104166666667",Viterbe,,"42.418611111111, 12.104166666667"
Nicolò Rondinelli,1450-01-01T00:00:00Z,1510-01-01T00:00:00Z,Ravenne,Point(12.199444444 44.417777777),"44.417777777778, 12.199444444444",Ravenne,,"44.417777777778, 12.199444444444"
Battista del Moro,1512-01-01T00:00:00Z,1573-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Venise,,"45.439722222222, 12.331944444444"
Irene di Spilimbergo,1540-01-01T00:00:00Z,1559-12-15T00:00:00Z,Spilimbergo,Point(12.901666666 46.111388888),"46.111388888889, 12.901666666667",Venise,,"45.439722222222, 12.331944444444"
Pedro de Villegas Marmolejo,1519-01-01T00:00:00Z,1596-01-01T00:00:00Z,Séville,Point(-5.983333333 37.383333333),"37.383333333333, -5.9833333333333",Séville,,"37.383333333333, -5.9833333333333"
Bartholomäus Dill,1500-01-01T00:00:00Z,1550-01-01T00:00:00Z,Wurtzbourg,Point(9.929444444 49.794444444),"49.794444444444, 9.9294444444444",Bolzano,,"46.5, 11.35"
Antonio Semini,1485-01-01T00:00:00Z,1554-01-01T00:00:00Z,Gênes,Point(8.933983333 44.407186111),"44.407186111111, 8.9339833333333",Gênes,,"44.407186111111, 8.9339833333333"
Marco d'Oggiono,1475-01-01T00:00:00Z,1530-01-01T00:00:00Z,Oggiono,Point(9.35 45.783333333),"45.783333333333, 9.35",Milan,,"45.464161, 9.190336"
Jan Joest van Kalkar,1455-01-01T00:00:00Z,1519-01-01T00:00:00Z,Wesel,Point(6.617777777 51.658611111),"51.658611111111, 6.6177777777778",Haarlem,,"52.380277777778, 4.6405555555556"
Bernardino da Asola,1490-01-01T00:00:00Z,1540-01-01T00:00:00Z,Asola,Point(10.416666666 45.216666666),"45.216666666667, 10.416666666667",Venise,,"45.439722222222, 12.331944444444"
Jacone,1495-01-01T00:00:00Z,1554-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Domenico Campagnola,1500-01-01T00:00:00Z,1564-12-10T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Padoue,,"45.406388888889, 11.877777777778"
Vincenzo Catena,1470-01-01T00:00:00Z,1531-09-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Hendrick van den Broeck,1530-01-01T00:00:00Z,1597-09-28T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Rome,,"41.893055555556, 12.482777777778"
George Gower,1540-01-01T00:00:00Z,1596-01-01T00:00:00Z,Angleterre,Point(-0.116666666 51.5),"51.5, -0.11666666666667",Londres,,"51.507222222222, -0.1275"
Ippolito Costa,1506-01-01T00:00:00Z,1561-11-08T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Mantoue,,"45.156388888889, 10.791111111111"
Jacopino del Conte,1510-01-01T00:00:00Z,1598-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Rome,,"41.893055555556, 12.482777777778"
Girolamo Muziano,1528-01-01T00:00:00Z,1592-01-01T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Rome,,"41.893055555556, 12.482777777778"
Gerolamo Giovenone,1490-01-01T00:00:00Z,1555-01-01T00:00:00Z,Verceil,Point(8.416666666 45.316666666),"45.316666666667, 8.4166666666667",Verceil,,"45.316666666667, 8.4166666666667"
Hugo de Carpi,1470-01-01T00:00:00Z,1523-07-20T00:00:00Z,Carpi,Point(10.8777 44.78237),"44.78237, 10.8777",Rome,,"41.893055555556, 12.482777777778"
Hugo de Carpi,1470-01-01T00:00:00Z,1523-07-20T00:00:00Z,Carpi,Point(10.8777 44.78237),"44.783333333333, 10.885",Rome,,"41.893055555556, 12.482777777778"
Susanna Horenbout,1503-01-01T00:00:00Z,1545-01-01T00:00:00Z,Flandre,Point(4.5 51.0),"51, 4.5",Angleterre,,"51.5, -0.11666666666667"
Jan Swart,1490-01-01T00:00:00Z,1563-01-01T00:00:00Z,Groningue,Point(6.55 53.216666666),"53.216666666667, 6.55",Anvers,,"51.216666666667, 4.4"
Jan Wellens de Cock,1480-01-01T00:00:00Z,1527-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.154444444444, 4.4947222222222",Anvers,,"51.216666666667, 4.4"
Jan Wellens de Cock,1480-01-01T00:00:00Z,1527-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.15274, 4.4836",Anvers,,"51.216666666667, 4.4"
Cecilia Brusasorci,1549-01-01T00:00:00Z,1593-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Hans Raphon,1460-01-01T00:00:00Z,1528-01-01T00:00:00Z,Northeim,Point(10.001111111 51.706666666),"51.706666666667, 10.001111111111",Northeim,,"51.706666666667, 10.001111111111"
Ambrosino da Tormoli,1437-01-01T00:00:00Z,1517-01-01T00:00:00Z,Soncino,Point(9.866666666 45.4),"45.4, 9.8666666666667",Bologne,,"44.493888888889, 11.342777777778"
Wilhelm Stetter,1490-01-01T00:00:00Z,1552-01-01T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),"48.573333333333, 7.7522222222222",Strasbourg,,"48.573333333333, 7.7522222222222"
Giacomo Zanguidi,1544-07-25T00:00:00Z,1574-01-01T00:00:00Z,Parme,Point(10.328 44.801472222),"44.801472222222, 10.328",Parme,,"44.801472222222, 10.328"
Lambert Lombard,1505-01-01T00:00:00Z,1566-08-01T00:00:00Z,Liège,Point(5.566666666 50.65),"50.65, 5.5666666666667",Liège,,"50.65, 5.5666666666667"
Battista Dossi,1490-01-01T00:00:00Z,1548-01-01T00:00:00Z,San Giovanni del Dosso,Point(11.083333333 44.966666666),"44.966666666667, 11.083333333333",Ferrare,,"44.835297, 11.619865"
Lambert Sustris,1515-01-01T00:00:00Z,1584-01-01T00:00:00Z,Amsterdam,Point(4.9 52.383333333),"52.383333333333, 4.9",Padoue,,"45.406388888889, 11.877777777778"
Jan Joest van Kalkar,1460-01-01T00:00:00Z,1519-01-01T00:00:00Z,Wesel,Point(6.617777777 51.658611111),"51.658611111111, 6.6177777777778",Haarlem,,"52.380277777778, 4.6405555555556"
Andrea Sabbatini,1480-01-01T00:00:00Z,1545-01-01T00:00:00Z,Salerne,Point(14.759722222 40.680555555),"40.680555555556, 14.759722222222",Gaète,,"41.216666666667, 13.566666666667"
Hans Krell,1490-01-01T00:00:00Z,1565-01-01T00:00:00Z,Crailsheim,Point(10.070555555 49.134722222),"49.134722222222, 10.070555555556",Leipzig,,"51.333333333333, 12.383333333333"
Tommaso Vincidor,1493-01-01T00:00:00Z,1536-01-01T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Bréda,,"51.583333333333, 4.7833333333333"
Marco Calabrese,1486-01-01T00:00:00Z,1542-01-01T00:00:00Z,Tiriolo,Point(16.5 38.95),"38.95, 16.5",Naples,,"40.833333333333, 14.25"
Jacob de Gheyn,1600-01-01T00:00:00Z,1581-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Anvers,,"51.216666666667, 4.4"
Cesare Turco,1510-01-01T00:00:00Z,1560-01-01T00:00:00Z,Ischitella,Point(15.89945 41.90434),"41.90434, 15.89945",Naples,,"40.833333333333, 14.25"
Cesare Turco,1510-01-01T00:00:00Z,1560-01-01T00:00:00Z,Ischitella,Point(15.89945 41.90434),"41.9, 15.9",Naples,,"40.833333333333, 14.25"
Jan van Amstel,1500-01-01T00:00:00Z,1542-01-01T00:00:00Z,Amsterdam,Point(4.9 52.383333333),"52.383333333333, 4.9",Anvers,,"51.216666666667, 4.4"
Francesco Torbido,1482-01-01T00:00:00Z,1562-10-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Vérone,,"45.438158333333, 10.993741666667"
Bartolomeo Bonascia,1450-01-01T00:00:00Z,1527-01-01T00:00:00Z,Modène,Point(10.92572 44.64582),"44.64582, 10.92572",Modène,,"44.64582, 10.92572"
Dirck Jacobsz,1496-01-01T00:00:00Z,1567-01-01T00:00:00Z,Amsterdam,Point(4.9 52.383333333),"52.383333333333, 4.9",Amsterdam,,"52.383333333333, 4.9"
Abraham de Bruyn,1539-01-01T00:00:00Z,1587-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Cologne,,"50.942222222222, 6.9577777777778"
Francesco Bissolo,1470-01-01T00:00:00Z,1554-04-20T00:00:00Z,Trévise,Point(12.242219444 45.672219444),"45.672219444444, 12.242219444444",Venise,,"45.439722222222, 12.331944444444"
Pieter Balten,1525-01-01T00:00:00Z,1584-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Livio Agresti,1505-01-01T00:00:00Z,1579-01-01T00:00:00Z,Forlì,Point(12.040833333 44.2225),"44.2225, 12.040833333333",Rome,,"41.893055555556, 12.482777777778"
Domenico Puligo,1492-01-01T00:00:00Z,1527-09-27T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Giovanni Battista Naldini,1535-05-13T00:00:00Z,1591-02-18T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.016666666667, 4.7166666666667",Gouda,,"52.016666666667, 4.7166666666667"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.01917, 4.7079",Gouda,,"52.016666666667, 4.7166666666667"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.016666666667, 4.7166666666667",Gouda,,"52.01917, 4.7079"
Cornelis van der Goude,1510-01-01T00:00:00Z,1550-01-01T00:00:00Z,Gouda,Point(4.7079 52.01917),"52.01917, 4.7079",Gouda,,"52.01917, 4.7079"
Jehan Perréal,1450-01-01T00:00:00Z,1530-01-01T00:00:00Z,Lyon,Point(4.841388888 45.758888888),"45.758888888889, 4.8413888888889",Paris,,"48.856577777778, 2.3518277777778"
Benedetto Pagni,1504-01-01T00:00:00Z,1578-01-01T00:00:00Z,Pescia,Point(10.683333333 43.9),"43.9, 10.683333333333",Mantoue,,"45.156388888889, 10.791111111111"
Jacob de Gheyn,1600-01-01T00:00:00Z,1582-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Anvers,,"51.216666666667, 4.4"
Willem Benson,1521-01-01T00:00:00Z,1574-01-01T00:00:00Z,Bruges,Point(3.22 51.209444444),"51.209444444444, 3.22",Middelbourg,,"51.499722222222, 3.6136111111111"
Bernard Salomon,1500-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lyon,Point(4.841388888 45.758888888),"45.758888888889, 4.8413888888889",Lyon,,"45.758888888889, 4.8413888888889"
Nicolau Factor,1520-07-09T00:00:00Z,1583-12-23T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Valence,,"39.466666666667, -0.375"
Lambert Noort,1520-01-01T00:00:00Z,1571-01-01T00:00:00Z,Amersfoort,Point(5.38 52.15),"52.15, 5.38",Anvers,,"51.216666666667, 4.4"
Willem de Pannemaker,1512-01-01T00:00:00Z,1581-01-01T00:00:00Z,Région de Bruxelles-Capitale,Point(4.35 50.85),"50.85, 4.35",Bruxelles,,"50.8467, 4.3547"
Jan Woutersz van Cuyck,1540-01-01T00:00:00Z,1572-03-28T00:00:00Z,Dordrecht,Point(4.67 51.81),"51.81, 4.67",Dordrecht,,"51.81, 4.67"
Giacomo Francia,1486-01-01T00:00:00Z,1557-01-03T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Bologne,,"44.493888888889, 11.342777777778"
Jan Speeckaert,1540-01-01T00:00:00Z,1577-01-01T00:00:00Z,Bruxelles,Point(4.3547 50.8467),"50.8467, 4.3547",Rome,,"41.893055555556, 12.482777777778"
Giovanni Caroto,1488-01-01T00:00:00Z,1566-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.154444444444, 4.4947222222222",Leyde,,"52.154444444444, 4.4947222222222"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.15274, 4.4836",Leyde,,"52.154444444444, 4.4947222222222"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.154444444444, 4.4947222222222",Leyde,,"52.15274, 4.4836"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.15274, 4.4836",Leyde,,"52.15274, 4.4836"
Mechteld toe Boecop,1520-01-01T00:00:00Z,1598-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Kampen,,"52.555, 5.9197222222222"
Mechteld toe Boecop,1520-01-01T00:00:00Z,1598-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Kampen,,"52.555, 5.91111"
Lorenzo de Ávila,1507-01-01T00:00:00Z,1570-01-01T00:00:00Z,Ávila,Point(-4.696222222 40.654347222),"40.654347222222, -4.6962222222222",Toro,,"41.526111111111, -5.3947222222222"
Hans Elburcht,1500-01-01T00:00:00Z,1571-01-01T00:00:00Z,Elburg,Point(5.85 52.4333),"52.4333, 5.85",Anvers,,"51.216666666667, 4.4"
Gregorio Martínez,1547-01-01T00:00:00Z,1598-01-01T00:00:00Z,Valladolid,Point(-4.728561111 41.651980555),"41.651980555556, -4.7285611111111",Valladolid,,"41.651980555556, -4.7285611111111"
Willem Boy,1520-01-01T00:00:00Z,1592-04-16T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Stockholm,,"59.329444444444, 18.068611111111"
Luca Baudo,1460-01-01T00:00:00Z,1509-01-01T00:00:00Z,Novare,Point(8.616666666 45.45),"45.45, 8.6166666666667",Gênes,,"44.407186111111, 8.9339833333333"
Cesare Magni,1495-01-01T00:00:00Z,1534-01-01T00:00:00Z,Milan,Point(9.190336 45.464161),"45.464161, 9.190336",Milan,,"45.464161, 9.190336"
Luca Longhi,1507-01-01T00:00:00Z,1580-01-01T00:00:00Z,Ravenne,Point(12.199444444 44.417777777),"44.417777777778, 12.199444444444",Ravenne,,"44.417777777778, 12.199444444444"
Alexander Bening,1444-01-01T00:00:00Z,1519-01-01T00:00:00Z,Gand,Point(3.716666666 51.05),"51.05, 3.7166666666667",Gand,,"51.05, 3.7166666666667"
Domenico Tibaldi,1541-04-18T00:00:00Z,1583-01-01T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Bologne,,"44.493888888889, 11.342777777778"
Francesco Brina,1540-01-01T00:00:00Z,1586-03-03T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Giovanni Paolo Lolmo,1550-01-01T00:00:00Z,1593-01-01T00:00:00Z,Bergame,Point(9.67 45.695),"45.695, 9.67",Bergame,,"45.695, 9.67"
Jacob Beinhart,1460-01-01T00:00:00Z,1525-01-01T00:00:00Z,Geislingen an der Steige,Point(9.830555555 48.624444444),"48.624444444444, 9.8305555555556",Wrocław,,"51.10773, 17.03533"
Cornelis Cornelisz. Kunst,1493-01-01T00:00:00Z,1544-01-01T00:00:00Z,Haarlem,Point(4.640555555 52.380277777),"52.380277777778, 4.6405555555556",Bruges,,"51.209444444444, 3.22"
Diego de Urbina,1516-01-01T00:00:00Z,1594-01-01T00:00:00Z,Madrid,Point(-3.691944444 40.418888888),"40.418888888889, -3.6919444444444",Burgos,,"42.340833333333, -3.6997222222222"
Arcangelo di Jacopo del Sellaio,1477-01-01T00:00:00Z,1531-03-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Ferdinand Sturm,1510-01-01T00:00:00Z,1556-01-01T00:00:00Z,Zierikzee,Point(3.9164 51.6497),"51.6497, 3.9164",Séville,,"37.383333333333, -5.9833333333333"
Alessandro Martucci,1530-01-01T00:00:00Z,1598-01-01T00:00:00Z,Capoue,Point(14.213888888 41.105555555),"41.105555555556, 14.213888888889",Naples,,"40.833333333333, 14.25"
Jacob de Punder,1527-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Danemark,,"56, 10"
Girolamo Colleoni,1500-01-01T00:00:00Z,1570-01-01T00:00:00Z,Bergame,Point(9.67 45.695),"45.695, 9.67",Bergame,,"45.695, 9.67"
Giovanni Buonconsiglio,1465-01-01T00:00:00Z,1535-01-01T00:00:00Z,Montecchio Maggiore,Point(11.412 45.50369),"45.50369, 11.412",Venise,,"45.439722222222, 12.331944444444"
Francisco de Comontes,1500-01-01T00:00:00Z,1565-02-10T00:00:00Z,Tolède,Point(-4.033333333 39.866666666),"39.866666666667, -4.0333333333333",Tolède,,"39.866666666667, -4.0333333333333"
Girolamo Mocetto,1470-01-01T00:00:00Z,1531-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Giacomo Coppi,1523-01-01T00:00:00Z,1591-01-01T00:00:00Z,Peretola,Point(11.19666667 43.79694444),"43.79694444, 11.19666667",Florence,,"43.771388888889, 11.254166666667"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.154444444444, 4.4947222222222",Leyde,,"52.154444444444, 4.4947222222222"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.15274, 4.4836",Leyde,,"52.154444444444, 4.4947222222222"
Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,Point(4.4836 52.15274),"52.154444444444, 4.4947222222222",Leyde,,"52.15274, 4.4836"
